,stm_bus_stop_id,stm_bus_stop_name,stm_bus_stop_code,stm_bus_stop_location_type,stm_bus_stop_latitude,stm_bus_stop_longitude,stm_bus_stop_is_wheelchair_accessible,stm_bus_stop_is_active
0,43,Station Angrignon,10118,Stop,45.446466,-73.603118,True,True
1,42,Station Monk,10120,Stop,45.451158,-73.593242,False,True
2,41,Station Jolicoeur,10122,Stop,45.45701,-73.581691,True,True
3,40,Station Verdun,10124,Stop,45.459441,-73.572021,False,True
4,39,Station De l'Église,10126,Stop,45.461894,-73.567074,False,True
5,38,Station LaSalle,10128,Stop,45.471063,-73.566267,False,True
6,37,Station Charlevoix,10130,Stop,45.478465,-73.569336,False,True
7,36,Station Lionel-Groulx,10132,Stop,45.482509,-73.58018,True,True
8,35,Station Atwater,10134,Stop,45.490068,-73.585812,False,True
9,34,Station Guy-Concordia,10136,Stop,45.49557,-73.57931,False,True
10,33,Station Peel,10138,Stop,45.500879,-73.574715,False,True
11,32,Station McGill,10140,Stop,45.504064,-73.571586,True,True
12,31,Station Place-des-Arts,10142,Stop,45.50822,-73.568433,True,True
13,30,Station Saint-Laurent,10144,Stop,45.511033,-73.564899,False,True
14,9999111,Station Berri-UQAM,10146,Stop,45.515226,-73.561082,True,True
15,9999112,Station Berri-UQAM,10146,Stop,45.515212,-73.561051,True,True
16,9999114,Station Berri-UQAM,10146,Stop,45.515191,-73.561013,False,True
17,29,Station Beaudry,10148,Stop,45.518831,-73.555837,False,True
18,28,Station Papineau,10150,Stop,45.523988,-73.552703,False,True
19,27,Station Frontenac,10152,Stop,45.533504,-73.552196,False,True
20,26,Station Préfontaine,10154,Stop,45.541717,-73.554192,True,True
21,25,Station Joliette,10156,Stop,45.546832,-73.551391,False,True
22,24,Station Pie-IX,10158,Stop,45.553688,-73.551757,True,True
23,23,Station Viau,10160,Stop,45.560687,-73.54753,True,True
24,22,Station Assomption,10162,Stop,45.569285,-73.547336,False,True
25,21,Station Cadillac,10164,Stop,45.576843,-73.54671,False,True
26,20,Station Langelier,10166,Stop,45.582736,-73.543133,False,True
27,19,Station Radisson,10168,Stop,45.589431,-73.539269,False,True
28,18,Station Honoré-Beaugrand,10170,Stop,45.596572,-73.535376,True,True
29,65,Station Côte-Vertu,10222,Stop,45.514237,-73.682757,True,True
30,54,Station Du Collège,10224,Stop,45.509258,-73.674796,True,True
31,53,Station De la Savane,10228,Stop,45.500051,-73.661538,False,True
32,52,Station Namur,10230,Stop,45.494643,-73.652828,False,True
33,51,Station Plamondon,10232,Stop,45.494644,-73.63826,False,True
34,50,Station Côte-Sainte-Catherine,10234,Stop,45.492356,-73.6331,False,True
35,9999492,Station Snowdon,10236,Stop,45.485433,-73.62773,True,True
36,9999495,Station Snowdon,10236,Stop,45.485403,-73.627757,True,True
37,48,Station Villa-Maria,10238,Stop,45.479709,-73.619821,True,True
38,47,Station Vendôme,10242,Stop,45.474101,-73.603706,True,True
39,46,Station Place-Saint-Henri,10244,Stop,45.47732,-73.586629,False,True
40,17,Station Georges-Vanier,10248,Stop,45.488897,-73.576852,False,True
41,16,Station Lucien-L'Allier,10250,Stop,45.494745,-73.571074,False,True
42,15,Station Bonaventure,10252,Stop,45.498086,-73.567235,True,True
43,14,Station Square-Victoria–OACI,10254,Stop,45.501937,-73.563118,False,True
44,13,Station Place-d'Armes,10256,Stop,45.506348,-73.559548,True,True
45,12,Station Champ-de-Mars,10258,Stop,45.510047,-73.556596,True,True
46,10,Station Sherbrooke,10262,Stop,45.51906,-73.569217,False,True
47,9,Station Mont-Royal,10264,Stop,45.524931,-73.581959,True,True
48,8,Station Laurier,10266,Stop,45.527399,-73.586907,False,True
49,7,Station Rosemont,10268,Stop,45.531733,-73.59778,True,True
50,6,Station Beaubien,10270,Stop,45.535354,-73.604688,False,True
51,9999052,Station Jean-Talon,10272,Stop,45.539056,-73.613902,True,True
52,9999055,Station Jean-Talon,10272,Stop,45.539152,-73.613856,True,True
53,4,Station Jarry,10274,Stop,45.543191,-73.628765,False,True
54,3,Station Crémazie,10276,Stop,45.546082,-73.639052,False,True
55,2,Station Sauvé,10278,Stop,45.550757,-73.656017,False,True
56,1,Station Henri-Bourassa,10280,Stop,45.555277,-73.668172,True,True
57,66,Station Cartier -Zone B,10282,Stop,45.559997,-73.68231,True,True
58,67,Station De la Concorde -Zone B,10286,Stop,45.560698,-73.709389,True,True
59,68,Station Montmorency -Zone B,10288,Stop,45.558436,-73.722459,True,True
60,45,Station Jean-Drapeau,10452,Stop,45.512429,-73.533127,False,True
61,44,Station Longueuil-Université de Sherbrooke -Zone B,10454,Stop,45.52489,-73.522098,False,True
62,55,Station Côte-des-Neiges,10534,Stop,45.496846,-73.623386,False,True
63,56,Station Université-de-Montréal,10536,Stop,45.503188,-73.617699,False,True
64,57,Station Édouard-Montpetit,10538,Stop,45.50992,-73.612858,False,True
65,58,Station Outremont,10540,Stop,45.52037,-73.614976,False,True
66,59,Station Acadie,10542,Stop,45.523458,-73.623257,False,True
67,60,Station Parc,10544,Stop,45.530177,-73.624559,False,True
68,61,Station De Castelnau,10546,Stop,45.535437,-73.619873,False,True
69,62,Station Fabre,10552,Stop,45.546753,-73.608106,False,True
70,63,Station D'Iberville,10554,Stop,45.553618,-73.601988,False,True
71,64,Station Saint-Michel,10556,Stop,45.55956,-73.600002,False,True
72,61396,Sainte-Anne / Sainte-Marie,61396,Stop,45.402727,-73.947503,False,True
73,61503,Robert / Cluny,61503,Stop,45.580404,-73.607776,True,True
74,61525,Gare Rivière-des-Prairies,61525,Stop,45.661592,-73.538285,True,True
75,61529,Henri-Bourassa / 6e Avenue,61529,Stop,45.617173,-73.593262,True,True
76,61530,Henri-Bourassa / 6e Avenue,61530,Stop,45.617098,-73.593826,True,True
77,61536,Gare Rivière-des-Prairies,61536,Stop,45.661811,-73.538735,True,True
78,61538,YUL Aéroport Montréal-Trudeau / Transport Canada,61538,Stop,45.454047,-73.751132,True,True
79,61539,Roméo-Vachon / No 700,61539,Stop,45.453912,-73.751111,True,True
80,61540,Arthur-Fecteau / Roméo-Vachon,61540,Stop,45.453463,-73.744807,True,True
81,61541,Mc Millan / No 555,61541,Stop,45.453117,-73.740984,True,True
82,61542,Henri-Bourassa / Pie-IX,61542,Stop,45.595455,-73.642639,True,True
83,61543,Pie-IX / Amos,61543,Stop,45.594972,-73.641402,True,True
84,61544,Carrefour Henri-Bourassa / Pie-IX,61544,Stop,45.596552,-73.643007,True,True
85,61545,Carrefour Henri-Bourassa / Pie-IX,61545,Stop,45.596821,-73.642408,True,True
86,61546,Gare Saint-Léonard-Montréal-Nord,61546,Stop,45.600631,-73.613584,True,True
87,61547,Gare Saint-Léonard-Montréal-Nord,61547,Stop,45.600558,-73.613056,True,True
88,61550,des Futailles / Notre-Dame,61550,Stop,45.581189,-73.512617,True,True
89,61551,Lafleur / Centrale,61551,Stop,45.423308,-73.650678,True,True
90,61553,Villeray / 20e Avenue,61553,Stop,45.567274,-73.59831,True,True
91,61554,Marc-Cantin / Fernand-Seguin,61554,Stop,45.480673,-73.543235,False,True
92,61555,Marc-Cantin / Studios MELS,61555,Stop,45.478286,-73.544397,False,True
93,61556,Stade de soccer de Montréal (Papineau / Lecocq),61556,Stop,45.561864,-73.638326,True,True
94,61562,Gaétan-Laberge / Gilberte-Dubé,61562,Stop,45.470171,-73.562332,True,True
95,61563,Gaétan-Laberge / Rhéaume,61563,Stop,45.467863,-73.562953,True,True
96,61564,Station De l'Église,61564,Stop,45.462797,-73.566297,True,True
97,61566,Gaétan-Laberge / de l'Église,61566,Stop,45.46342,-73.562548,True,True
98,61567,Hôpital de Verdun (Gaétan-Laberge / Hickson),61567,Stop,45.46506,-73.562715,True,True
99,61568,Stade Ronald-Piché (Gaétan-Laberge / No 3750),61568,Stop,45.466602,-73.562308,True,True
100,61569,Gaétan-Laberge / Rhéaume,61569,Stop,45.467701,-73.562688,True,True
101,61570,Gaétan-Laberge / Gilberte-Dubé,61570,Stop,45.470078,-73.562124,True,True
102,61571,Stade Ronald-Piché (Gaétan-Laberge / No 3750),61571,Stop,45.465917,-73.562548,True,True
103,61572,Hôpital de Verdun (Gaétan-Laberge / Hickson),61572,Stop,45.464875,-73.562979,True,True
104,61573,Station Du Collège (Saint-Louis / Gohier),61573,Stop,45.50727,-73.673282,False,True
105,61578,Fairview / Brunswick,61578,Stop,45.462679,-73.837396,False,True
106,61579,Rosemont / Chambord,61579,Stop,45.537208,-73.592789,True,True
107,61581,Gare Pointe-aux-Trembles,61581,Stop,45.675776,-73.502961,True,True
108,61582,Gare Pointe-aux-Trembles,61582,Stop,45.673552,-73.503503,True,True
109,61583,Pie-IX / Ontario,61583,Stop,45.550297,-73.541593,True,True
110,61584,Saint-Rémi / Cabot,61584,Stop,45.464944,-73.587494,True,True
111,61585,Saint-Rémi / Cabot,61585,Stop,45.464878,-73.587306,True,True
112,61586,des Sciences / Ray-Lawson,61586,Stop,45.616438,-73.560448,True,True
113,61587,Maurice-Duplessis / Lacordaire,61587,Stop,45.611899,-73.625056,True,True
114,61588,Viau / Hochelaga,61588,Stop,45.561273,-73.54202,True,True
115,61589,Viau / de Rouen,61589,Stop,45.560342,-73.539165,True,True
116,61590,Viau / Ontario,61590,Stop,45.559199,-73.535675,True,True
117,61591,Viau / La Fontaine,61591,Stop,45.558505,-73.533564,True,True
118,61592,Viau / Adam,61592,Stop,45.557881,-73.53166,True,True
119,61593,Viau / Sainte-Catherine,61593,Stop,45.557322,-73.529954,True,True
120,61594,Upper-Lachine / Harvard,61594,Stop,45.468509,-73.610288,True,True
121,61595,Papineau / Lecocq,61595,Stop,45.561536,-73.638177,True,True
122,61601,Transcanadienne / No 18101,61601,Stop,45.446474,-73.872125,False,True
123,61603,Upper-Lachine / Oxford,61603,Stop,45.469362,-73.609142,True,True
124,61605,Gare Rivière-des-Prairies,61605,Stop,45.661934,-73.538434,True,True
125,61606,Gare Rivière-des-Prairies,61606,Stop,45.661782,-73.538248,True,True
126,61617,William-Tremblay / André-Laurendeau,61617,Stop,45.543337,-73.564094,True,True
127,61618,Sherbrooke / Préfontaine,61618,Stop,45.543316,-73.557535,True,True
128,61619,Station Préfontaine (Édicule Sud),61619,Stop,45.541962,-73.554292,True,True
129,61621,Saint-Germain / Sherbrooke,61621,Stop,45.54456,-73.55643,True,True
130,61624,de Louisbourg / Ranger,61624,Stop,45.525255,-73.710434,True,True
131,61625,Boucle Thimens,61625,Stop,45.501661,-73.707814,True,True
132,61626,YUL Aéroport Montréal-Trudeau,61626,Stop,45.456377,-73.751613,False,True
133,61627,Jarry / de Bordeaux,61627,Stop,45.555144,-73.617419,True,True
134,61628,SRB Pie-IX / d'Amos,61628,Stop,45.594785,-73.641492,True,True
135,61629,Gare Bois-Franc (Laurentien / No 11800),61629,Stop,45.523594,-73.709974,True,True
136,61630,Cavendish / des Outardes,61630,Stop,45.511062,-73.718818,True,True
137,61631,Cavendish / Ernest-Hemingway,61631,Stop,45.508132,-73.716027,True,True
138,61632,Cavendish / Poirier,61632,Stop,45.505425,-73.71167,True,True
139,61633,Cavendish / Poirier,61633,Stop,45.506263,-73.712577,True,True
140,61634,Cavendish / Ernest-Hemingway,61634,Stop,45.508047,-73.715444,True,True
141,61635,Cavendish / des Outardes,61635,Stop,45.510817,-73.718553,True,True
142,61657,du Beaver Hall / Viger,61657,Stop,45.50196,-73.563397,True,True
143,61660,Station Angrignon,61660,Stop,45.446423,-73.602744,True,True
144,61638,Maurice-Duplessis / Saint-Jean-Baptiste,61638,Stop,45.659542,-73.541353,True,True
145,61641,École James-Lyng (Notre-Dame / de Carillon),61641,Stop,45.468311,-73.596731,False,True
146,61643,Couture / Léonard,61643,Stop,45.604046,-73.599361,True,True
147,61644,Couture / Léonard,61644,Stop,45.604498,-73.598815,True,True
148,61647,Gare du Canal (Saint-Joseph / Victoria),61647,Stop,45.43859,-73.656423,True,True
149,61648,Gare du Canal (Saint-Joseph / Victoria),61648,Stop,45.438725,-73.656361,True,True
150,61651,Station LaSalle (Caisse / de Rushbrooke),61651,Stop,45.470685,-73.565992,True,True
151,61653,Station Rosemont,61653,Stop,45.531182,-73.597503,True,True
152,61654,Station Côte-Vertu,61654,Stop,45.514253,-73.683583,True,True
153,61655,Atwater / Saint-Jacques,61655,Stop,45.484024,-73.579844,True,True
154,61661,Kieran / Douglas-B.-Floreani,61661,Stop,45.496443,-73.762489,False,True
155,61662,Station Angrignon (des Trinitaires / Lamont),61662,Stop,45.446593,-73.601897,True,True
156,61663,Côte-Sainte-Catherine / du Mont-Royal,61663,Stop,45.516116,-73.5909,True,True
157,61664,Saint-Joseph / du Parc,61664,Stop,45.519252,-73.594046,True,True
158,61665,Station Mont-Royal (Berri / du Mont-Royal),61665,Stop,45.524644,-73.581394,True,True
159,61666,Station Snowdon (Queen-Mary / Circle),61666,Stop,45.485476,-73.627472,True,True
160,61667,Saint-Joseph / Jeanne-Mance,61667,Stop,45.519467,-73.594156,True,True
161,61668,Gare Rivière-des-Prairies,61668,Stop,45.661554,-73.538023,False,True
162,61670,de l'Île-des-Soeurs / de la Grande-Allée,61670,Stop,45.463587,-73.545796,True,True
163,61671,René-Lévesque / Levert,61671,Stop,45.468292,-73.53582,True,True
164,61672,du Commerce / Levert,61672,Stop,45.467787,-73.53849,True,True
165,61674,du Commerce / No 40,61674,Stop,45.467999,-73.544295,True,True
166,61675,Marguerite-Bourgeoys / des Passereaux,61675,Stop,45.460991,-73.548199,True,True
167,61676,de l'Île-des-Soeurs / Parc de la Fontaine,61676,Stop,45.463295,-73.545489,True,True
168,61677,de l'Île-des-Soeurs / École des Marguerite,61677,Stop,45.464305,-73.544783,True,True
169,61679,de l'Assomption / No 5105,61679,Stop,45.572018,-73.555378,False,True
170,61680,de l'Assomption / No 5150,61680,Stop,45.571947,-73.555761,False,True
171,61640,Notre-Dame / Gadbois,61640,Stop,45.468091,-73.596907,False,False
172,61681,Jean-Bourdon / Louis-Jadon,61681,Stop,45.525238,-73.730101,True,True
173,61682,Jean-Bourdon / de Beauséjour,61682,Stop,45.523741,-73.732263,True,True
174,61683,Stuart-Graham / Rodolphe-Pagé,61683,Stop,45.45136,-73.758202,False,True
175,61684,Stuart-Graham / Rodolphe-Pagé,61684,Stop,45.451348,-73.758337,False,True
176,61685,Stuart-Graham / Rodolphe-Pagé,61685,Stop,45.451193,-73.75814,False,True
177,61688,Stuart-Graham / Rodolphe-Pagé,61688,Stop,45.451173,-73.758285,False,True
178,61690,Gare Rivière-des-Prairies,61690,Stop,45.662056,-73.538235,True,True
179,61691,Gare Rivière-des-Prairies,61691,Stop,45.662172,-73.538058,True,True
180,61692,Station Cadillac (Sherbrooke / De Cadillac),61692,Stop,45.577079,-73.546384,True,True
181,61693,Woodland / de Verdun,61693,Stop,45.452471,-73.572639,True,True
182,61695,Beurling / Rolland,61695,Stop,45.445968,-73.584311,True,True
183,61696,Henri-Duhamel / de Verdun,61696,Stop,45.472335,-73.570128,False,True
184,61697,Saint-Joseph / Molson,61697,Stop,45.542806,-73.572496,True,True
185,61698,Masson / Molson,61698,Stop,45.544345,-73.577078,True,True
186,61699,Salley / Tittley,61699,Stop,45.424317,-73.627559,True,True
187,61707,Sauvé / Papineau,61707,Stop,45.566048,-73.647459,True,True
188,61708,32e Avenue / Joseph-Dubreuil,61708,Stop,45.464973,-73.711918,True,True
189,61710,32e Avenue / No 2111,61710,Stop,45.462951,-73.709337,True,True
190,61719,Station Laurier (Saint-Joseph / Rivard),61719,Stop,45.526917,-73.587108,True,True
191,61721,Gare Saint-Léonard-Montréal-Nord,61721,Stop,45.601832,-73.615004,True,True
192,61723,Papineau / Charland,61723,Stop,45.564317,-73.644584,True,True
193,61724,Sherbrooke / 81e Avenue,61724,Stop,45.689699,-73.498137,False,True
194,61725,Sainte-Anne / Perrault,61725,Stop,45.4027,-73.945266,False,True
195,61727,Henri-Bourassa / No 5600,61727,Stop,45.517813,-73.715426,True,True
196,61728,Gare Pointe-aux-Trembles,61728,Stop,45.674646,-73.505506,True,True
197,61729,Prince-Arthur / 43e Avenue,61729,Stop,45.666099,-73.510838,True,True
198,61730,Saint-Jean-Baptiste / Industriel,61730,Stop,45.644649,-73.518666,False,True
199,61731,Sherbrooke / Saint-Jean-Baptiste,61731,Stop,45.644657,-73.513411,True,True
200,61732,42e Avenue / Prince-Arthur,61732,Stop,45.665624,-73.510699,True,True
201,61733,Saint-Jean-Baptiste / Henri-Bourassa,61733,Stop,45.652012,-73.535853,False,True
202,61734,Robert-Chevalier / Sherbrooke,61734,Stop,45.655582,-73.510627,False,True
203,61735,Bridge / Wellington,61735,Stop,45.487126,-73.555972,True,True
204,61736,YUL Aéroport Montréal-Trudeau,61736,Stop,45.455376,-73.751779,True,True
205,61737,YUL Aéroport Montréal-Trudeau,61737,Stop,45.455269,-73.751746,True,True
206,61738,Parc-nature du Cap-Saint-Jacques,61738,Stop,45.461493,-73.920489,False,True
207,61739,40e Avenue / Sherbrooke,61739,Stop,45.663619,-73.507482,True,True
208,61740,Saint-Jean-Baptiste / Industriel,61740,Stop,45.64451,-73.519071,False,True
209,61741,40e Avenue / Beaudry,61741,Stop,45.663775,-73.507923,True,True
210,61742,Maurice-Duplessis / Olivier-Lejeune,61742,Stop,45.654623,-73.552656,False,True
211,61743,Notre-Dame / Guy,61743,Stop,45.489959,-73.567233,True,True
212,61744,de la Montagne / Ottawa,61744,Stop,45.492014,-73.561145,True,True
213,61747,de la Montagne / Ottawa,61747,Stop,45.492056,-73.560731,True,True
214,61748,de la Montagne / William,61748,Stop,45.492311,-73.562925,True,True
215,61749,de la Montagne / Barré,61749,Stop,45.492711,-73.564292,True,True
216,61750,Notre-Dame / de Versailles,61750,Stop,45.491514,-73.566079,True,True
217,61751,Notre-Dame / Guy,61751,Stop,45.49026,-73.567165,True,True
218,61755,Camillien-Houde / Remembrance,61755,Stop,45.503421,-73.593964,True,True
219,61756,Henri-Bourassa / du Golf,61756,Stop,45.628006,-73.577415,True,True
220,61757,Sherbrooke / Saint-Jean-Baptiste,61757,Stop,45.644182,-73.513899,True,True
221,61760,Lajeunesse / Émile-Journault,61760,Stop,45.547572,-73.641663,True,True
222,61761,De Contrecoeur / Marie-Ange-Bouchard,61761,Stop,45.612435,-73.529441,True,True
223,61762,De Contrecoeur / Marie-Ange-Bouchard,61762,Stop,45.612494,-73.529041,True,True
224,61763,Gouin / Pitfield,61763,Stop,45.50803,-73.760017,True,True
225,61765,Wellington / Prince,61765,Stop,45.496656,-73.555554,True,True
226,61793,Hochelaga / Lepailleur,61793,Stop,45.591375,-73.525241,True,True
227,61794,Kildare / Smart,61794,Stop,45.460973,-73.672339,True,True
228,61795,Guelph / Smart,61795,Stop,45.46003,-73.669344,True,True
229,61797,Notre-Dame / Gamble,61797,Stop,45.621479,-73.505808,True,True
230,61798,Station Côte-Vertu (Gohier / Côte-Vertu),61798,Stop,45.513277,-73.68329,True,True
231,50101,Louis-Hippolyte-La Fontaine / Curatteau,50101,Stop,45.594058,-73.542634,True,True
232,61802,Station Mont-Royal (du Mont-Royal / Pontiac),61802,Stop,45.525346,-73.581796,True,True
233,61804,20e Avenue / de Bellechasse,61804,Stop,45.560016,-73.577509,True,True
234,61806,Saint-Laurent / De Maisonneuve,61806,Stop,45.510425,-73.564873,True,True
235,61807,René-Lévesque / Stanley,61807,Stop,45.497877,-73.570932,False,True
236,61808,Papineau / Sainte-Rose,61808,Stop,45.52202,-73.551301,True,True
237,61809,de la Cathédrale / René-Lévesque,61809,Stop,45.49873,-73.568662,True,True
238,61810,D'Iberville / Hochelaga,61810,Stop,45.534735,-73.558703,False,True
239,61814,Station Honoré-Beaugrand,61814,Stop,45.596827,-73.535954,True,True
240,61825,De Bleury / Mayor,61825,Stop,45.506852,-73.568236,False,True
241,61826,Beaubien / des Écores,61826,Stop,45.547385,-73.593046,True,True
242,61828,Boucle Gare du Parc,61828,Stop,45.531117,-73.623709,False,True
243,61829,Sainte-Catherine / Poupart,61829,Stop,45.529154,-73.546193,True,True
244,61832,Guy / Lincoln,61832,Stop,45.496084,-73.580021,True,True
245,61834,Vanier / Lachapelle,61834,Stop,45.531308,-73.723328,True,True
246,50102,Saint-Jacques / No 6640,50102,Stop,45.460511,-73.625831,True,True
247,61839,Haig / Hochelaga,61839,Stop,45.582393,-73.530154,False,True
248,50103,Saint-Jacques / No 6710,50103,Stop,45.458946,-73.626973,True,True
249,61849,Laurendeau / De Sève,61849,Stop,45.455949,-73.588471,True,True
250,61864,Lachapelle / Périnault,61864,Stop,45.527434,-73.715679,True,True
251,61865,Lachapelle / Ranger,61865,Stop,45.529044,-73.71819,True,True
252,61866,Laurentien / Périnault,61866,Stop,45.526686,-73.717064,True,True
253,61870,Gouin / Chevalier,61870,Stop,45.530096,-73.723006,True,True
254,61871,Laurentien / Émile-Nelligan,61871,Stop,45.528135,-73.720794,True,True
255,61872,Saint-François / No 2000,61872,Stop,45.477483,-73.778759,False,True
256,61873,Saint-François / No 2025,61873,Stop,45.477097,-73.779828,False,True
257,61877,Sherbrooke / Pierre-Bernard,61877,Stop,45.607397,-73.528703,True,True
258,61879,Rivière-des-Prairies / Perras,61879,Stop,45.656883,-73.568017,True,True
259,61880,Lebrun / Bellerive,61880,Stop,45.596085,-73.510134,True,True
260,61881,Bellerive / Mercier,61881,Stop,45.595312,-73.509709,True,True
261,61885,Rodolphe-Forget / Fernand-Forest,61885,Stop,45.650302,-73.579726,False,True
262,61886,Station D'Iberville (Jean-Talon / des Écores),61886,Stop,45.552554,-73.60309,False,True
263,61888,Armand-Bombardier / Maurice-Duplessis,61888,Stop,45.631943,-73.589709,False,True
264,61889,D'Iberville / de Rouen,61889,Stop,45.534014,-73.557016,False,True
265,61890,Saint-Denis / des Pins,61890,Stop,45.518881,-73.571566,True,True
266,61891,Saint-Denis / Duluth,61891,Stop,45.52102,-73.576246,True,True
267,61892,Saint-Denis / Rachel,61892,Stop,45.521573,-73.577896,True,True
268,61893,Saint-Denis / Marie-Anne,61893,Stop,45.523047,-73.580708,True,True
269,61894,Saint-Denis / Marie-Anne,61894,Stop,45.522658,-73.580285,True,True
270,61895,Saint-Denis / Rachel,61895,Stop,45.52203,-73.578467,True,True
271,61896,Saint-Denis / du Mont-Royal,61896,Stop,45.52416,-73.58315,True,True
272,61897,Saint-Denis / du Mont-Royal,61897,Stop,45.52369,-73.582546,True,True
273,61898,Saint-Denis / De Bienville,61898,Stop,45.525028,-73.585052,True,True
274,61899,Saint-Denis / Saint-Joseph,61899,Stop,45.526413,-73.588074,True,True
275,61900,Saint-Denis / Laurier,61900,Stop,45.526717,-73.589167,True,True
276,61901,Saint-Denis / Laurier,61901,Stop,45.527253,-73.589925,True,True
277,61902,Saint-Denis / Boucher,61902,Stop,45.528206,-73.592026,True,True
278,61903,Saint-Denis / Boucher,61903,Stop,45.527745,-73.591448,True,True
279,61904,Saint-Denis / du Carmel,61904,Stop,45.529154,-73.594128,True,True
280,61905,Saint-Denis / Saint-Grégoire,61905,Stop,45.528689,-73.593529,True,True
281,61906,Saint-Denis / de Bellechasse,61906,Stop,45.532804,-73.602161,True,True
282,61907,Saint-Denis / de Bellechasse,61907,Stop,45.532273,-73.601424,True,True
283,61908,Saint-Denis / Beaubien,61908,Stop,45.53375,-73.604679,True,True
284,61909,Saint-Denis / Saint-Zotique,61909,Stop,45.535392,-73.60829,True,True
285,61910,Saint-Denis / Bélanger,61910,Stop,45.537355,-73.612186,True,True
286,61911,Saint-Denis / Bélanger,61911,Stop,45.536882,-73.611571,True,True
287,61912,Saint-Denis / Jean-Talon,61912,Stop,45.538054,-73.614148,True,True
288,61913,des Futailles / No 1947,61913,Stop,45.583031,-73.517893,True,True
289,61914,des Futailles / No 1947,61914,Stop,45.582995,-73.517802,True,True
290,61915,De Jumonville / Louis-Veuillot,61915,Stop,45.576511,-73.550858,True,True
291,61916,Lacordaire / Turenne,61916,Stop,45.576418,-73.553043,True,True
292,61917,De Jumonville / Louis-Veuillot,61917,Stop,45.576269,-73.550848,True,True
293,61918,De Jumonville / De Cadillac,61918,Stop,45.577692,-73.549893,True,True
294,61920,Lacordaire / Turenne,61920,Stop,45.576469,-73.553532,False,True
295,61923,Torrance / de la Montagne,61923,Stop,45.49463,-73.568606,True,True
296,61930,19e Avenue / Everett,61930,Stop,45.565568,-73.595974,True,True
297,61931,19e Avenue / Jean-Talon,61931,Stop,45.564469,-73.593488,True,True
298,61942,Provencher / Jean-Talon,61942,Stop,45.571255,-73.587117,True,True
299,61943,Buies / Gênes,61943,Stop,45.569256,-73.592569,True,True
300,61949,Saint-Denis / De Castelnau,61949,Stop,45.539362,-73.617739,True,True
301,61951,Saint-Denis / De Castelnau,61951,Stop,45.538999,-73.617071,True,True
302,61953,Saint-Denis / Faillon,61953,Stop,45.539772,-73.619723,True,True
303,61955,Saint-Denis / Villeray,61955,Stop,45.540577,-73.6225,True,True
304,61957,Saint-Denis / Gounod,61957,Stop,45.541516,-73.625749,True,True
305,61959,Station Jarry (Saint-Denis / Jarry),61959,Stop,45.542374,-73.628727,True,True
306,61961,Saint-Denis / Guizot,61961,Stop,45.543297,-73.631951,True,True
307,61963,Saint-Denis / de Liège,61963,Stop,45.544172,-73.634989,True,True
308,61964,Berri / Émile-Journault,61964,Stop,45.546815,-73.642047,False,True
309,61965,Lajeunesse / Legendre,61965,Stop,45.54863,-73.645292,True,True
310,61966,Berri / Legendre,61966,Stop,45.547686,-73.645084,False,True
311,61967,Lajeunesse / Chabanel,61967,Stop,45.549541,-73.64843,True,True
312,61969,Berri / de Louvain,61969,Stop,45.549454,-73.651255,False,True
313,61970,Lajeunesse / Sauvé,61970,Stop,45.551741,-73.655997,True,True
314,61971,Station Sauvé (Berri / Sauvé),61971,Stop,45.550458,-73.654746,False,True
315,61972,Lajeunesse / Sauriol,61972,Stop,45.552681,-73.659228,True,True
316,61973,Berri / Sauriol,61973,Stop,45.551562,-73.658779,False,True
317,61974,Berri / Prieur,61974,Stop,45.553369,-73.665029,False,True
318,61977,Jean-Talon / 18e Avenue,61977,Stop,45.563823,-73.593753,True,True
319,61981,Everett / Pie-IX,61981,Stop,45.56781,-73.593864,True,True
320,61982,Gare Roxboro-Pierrefonds,61982,Stop,45.510692,-73.813353,True,True
321,61983,Gare Roxboro-Pierrefonds,61983,Stop,45.510683,-73.813131,True,True
322,61984,Gare Roxboro-Pierrefonds,61984,Stop,45.510675,-73.812905,True,True
323,61985,Gare Roxboro-Pierrefonds,61985,Stop,45.510669,-73.812666,True,True
324,61986,Gare Roxboro-Pierrefonds,61986,Stop,45.510666,-73.812418,True,True
325,61988,Gare Roxboro-Pierrefonds,61988,Stop,45.510414,-73.81174,True,True
326,61989,Laurentien / No 12404,61989,Stop,45.530662,-73.724928,True,True
327,61990,Station Outremont (Van Horne / Outremont),61990,Stop,45.521152,-73.614188,False,True
328,61991,Station Outremont (Van Horne / Stuart),61991,Stop,45.519566,-73.615607,False,True
329,61992,Saint-Jacques / Décarie,61992,Stop,45.470829,-73.601375,True,True
330,61993,Décarie / Saint-Jacques (CUSM),61993,Stop,45.471759,-73.602619,True,True
331,62008,SRB Pie-IX / Saint-Martin Est -Zone B,62008,Stop,45.612142,-73.660853,True,True
332,62009,École secondaire de la Pointe-aux-Trembles,62009,Stop,45.685335,-73.498513,False,True
333,62012,Forest / Hébert,62012,Stop,45.587866,-73.632844,False,True
334,62013,Terminus CAE,62013,Stop,45.478373,-73.708793,False,True
335,62015,Hickmore / Merizzi,62015,Stop,45.480042,-73.694596,False,True
336,62016,Hickmore / No 4200,62016,Stop,45.478279,-73.693177,False,True
337,62017,Hickmore / No 4200,62017,Stop,45.476917,-73.693549,False,True
338,62018,Migneron / Griffith,62018,Stop,45.48922,-73.692747,False,True
